date,classifier,best_params,selected_features,user_inputs,score_mean,score_std,pipe_named_steps,accuracy,precision,recall,f1,scorer_used,scorer_score_mean,scorer_score_std,confusion_matrix,ADD HERE TRAINING SET SIZE,ADD HERE NUM OF RESPONDERS (TRUE POSITIVE + FALSE NEGATIVE),responders_rate,X_train_size
31/12/2022,"LogisticRegression(C=2, max_iter=10000, random_state=42)","{'kBest__score_func': <function f_classif at 0x0000029BCBC91510>, 'kBest__k': 22, 'classifier__C': 2, 'classifier': LogisticRegression(C=2, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F3-F4', 'Ratio_Relative_Power_Norm_Delta Over Beta1_P6', 'Single_Mean_Power_Abs_Beta1_CP6', 'Single_Mean_Power_Abs_Beta1_P2', 'Single_Mean_Power_Abs_Beta1_P4', 'Single_Mean_Power_Abs_Beta1_P7', 'Single_Mean_Power_Abs_Beta1_P9', 'Single_Mean_Power_Abs_Beta1_PO7', 'Single_Mean_Power_Abs_Beta1_TP8', 'Single_Mean_Power_Abs_Beta2_O2', 'Single_Mean_Power_Abs_Beta2_P10', 'Single_Mean_Power_Abs_Beta2_P6', 'Single_Mean_Power_Abs_Beta2_P8', 'Single_Mean_Power_Abs_Beta2_PO4', 'Single_Mean_Power_Abs_Beta2_PO8', 'Single_Relative_Power_Norm_Delta_CP1', 'Single_Relative_Power_Norm_Delta_CP6', 'Single_Relative_Power_Norm_Delta_Cz', 'Single_Relative_Power_Norm_Delta_Fp2', 'Single_Relative_Power_Norm_Delta_Fpz', 'Single_Relative_Power_Norm_Delta_P6', 'Single_Relative_Power_Norm_Delta_TP8']","{'rs': 42, 'X_version': 1, 'split_rows': 'h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=2, max_iter=10000, random_state=42)}",,,,,accuracy,0.92,0.09797959,,,,,
31/12/2022,"KNeighborsClassifier(leaf_size=25, n_neighbors=2, weights='distance')","{'kBest__score_func': <function f_classif at 0x0000029BCBC91510>, 'kBest__k': 15, 'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 2, 'classifier__leaf_size': 25, 'classifier': KNeighborsClassifier(leaf_size=25, n_neighbors=2, weights='distance')}","['Pair_Mean_Power_Abs_Alpha_F3-F4', 'Single_Mean_Power_Abs_Beta1_P4', 'Single_Mean_Power_Abs_Beta1_P7', 'Single_Mean_Power_Abs_Beta1_P9', 'Single_Mean_Power_Abs_Beta1_TP8', 'Single_Mean_Power_Abs_Beta2_O2', 'Single_Mean_Power_Abs_Beta2_P10', 'Single_Mean_Power_Abs_Beta2_P6', 'Single_Mean_Power_Abs_Beta2_P8', 'Single_Mean_Power_Abs_Beta2_PO8', 'Single_Relative_Power_Norm_Delta_CP1', 'Single_Relative_Power_Norm_Delta_Cz', 'Single_Relative_Power_Norm_Delta_Fp2', 'Single_Relative_Power_Norm_Delta_P6', 'Single_Relative_Power_Norm_Delta_TP8']","{'rs': 42, 'X_version': 1, 'split_rows': 'h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'corr_drop': CorrelationDropper2(), 'classifier': KNeighborsClassifier(leaf_size=25, n_neighbors=2, weights='distance')}",,,,,accuracy,0.83,0.153622915,,,,,
31/12/2022,"SVC(C=0.4, gamma=2, kernel='linear', probability=True, random_state=42)","{'kBest__score_func': <function mutual_info_classif at 0x0000029BCBCB0310>, 'kBest__k': 32, 'classifier__kernel': 'linear', 'classifier__gamma': 2, 'classifier__C': 0.4, 'classifier': SVC(C=0.4, gamma=2, kernel='linear', probability=True, random_state=42)}","['Ratio_Relative_Power_Norm_Delta Over Theta_P7', 'Ratio_Relative_Power_Norm_Delta Over Theta_P9', 'Single_Mean_Power_Abs_Alpha_Fp1', 'Single_Mean_Power_Abs_Alpha_Fp2', 'Single_Mean_Power_Abs_Alpha_Fpz', 'Single_Mean_Power_Abs_Beta1_F8', 'Single_Mean_Power_Abs_Beta1_P4', 'Single_Mean_Power_Abs_Beta1_P7', 'Single_Mean_Power_Abs_Beta1_P9', 'Single_Mean_Power_Abs_Beta1_PO7', 'Single_Mean_Power_Abs_Beta1_TP7', 'Single_Mean_Power_Abs_Beta2_AF7', 'Single_Mean_Power_Abs_Beta2_C2', 'Single_Mean_Power_Abs_Beta2_C4', 'Single_Mean_Power_Abs_Beta2_C5', 'Single_Mean_Power_Abs_Beta2_CP6', 'Single_Mean_Power_Abs_Beta2_F5', 'Single_Mean_Power_Abs_Beta2_FC5', 'Single_Mean_Power_Abs_Beta2_FC6', 'Single_Mean_Power_Abs_Beta2_FT7', 'Single_Mean_Power_Abs_Beta2_O1', 'Single_Mean_Power_Abs_Beta2_O2', 'Single_Mean_Power_Abs_Beta2_P10', 'Single_Mean_Power_Abs_Beta2_P8', 'Single_Mean_Power_Abs_Beta2_PO3', 'Single_Mean_Power_Abs_Beta2_PO7', 'Single_Mean_Power_Abs_Beta2_TP7', 'Single_Mean_Power_Abs_Beta2_TP8', 'Single_Mean_Power_Abs_Theta_Pz', 'Single_Relative_Power_Norm_Theta_Cz', 'Single_Relative_Power_Norm_Theta_F4', 'Single_Relative_Power_Norm_Theta_FCz']","{'rs': 42, 'X_version': 1, 'split_rows': 'h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'corr_drop': CorrelationDropper2(), 'classifier': SVC(C=0.4, gamma=2, kernel='linear', probability=True, random_state=42)}",,,,,accuracy,0.82,0.183303028,,,,,
31/12/2022,"LogisticRegression(C=1, max_iter=10000, random_state=42)","{'pca__n_components': 6, 'classifier__penalty': 'l2', 'classifier__C': 1, 'classifier': LogisticRegression(C=1, max_iter=10000, random_state=42)}",,"{'rs': 42, 'X_version': 1, 'split_rows': 'h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'pca': PCA(), 'corr_drop': CorrelationDropper2(), 'classifier': LogisticRegression(C=1, max_iter=10000, random_state=42)}",,,,,accuracy,0.83,0.087177979,,,,,
31/12/2022,"LogisticRegression(C=1, max_iter=10000, random_state=42)","{'kBest__score_func': <function f_classif at 0x0000022E02EE1510>, 'kBest__k': 22, 'classifier__C': 1, 'classifier': LogisticRegression(C=1, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F3-F4', 'Ratio_Relative_Power_Norm_Delta Over Beta1_P6', 'Single_Mean_Power_Abs_Beta1_CP6', 'Single_Mean_Power_Abs_Beta1_P2', 'Single_Mean_Power_Abs_Beta1_P4', 'Single_Mean_Power_Abs_Beta1_P7', 'Single_Mean_Power_Abs_Beta1_P9', 'Single_Mean_Power_Abs_Beta1_PO7', 'Single_Mean_Power_Abs_Beta1_TP8', 'Single_Mean_Power_Abs_Beta2_O2', 'Single_Mean_Power_Abs_Beta2_P10', 'Single_Mean_Power_Abs_Beta2_P6', 'Single_Mean_Power_Abs_Beta2_P8', 'Single_Mean_Power_Abs_Beta2_PO4', 'Single_Mean_Power_Abs_Beta2_PO8', 'Single_Relative_Power_Norm_Delta_CP1', 'Single_Relative_Power_Norm_Delta_CP6', 'Single_Relative_Power_Norm_Delta_Cz', 'Single_Relative_Power_Norm_Delta_Fp2', 'Single_Relative_Power_Norm_Delta_Fpz', 'Single_Relative_Power_Norm_Delta_P6', 'Single_Relative_Power_Norm_Delta_TP8']","{'rs': 42, 'X_version': 1, 'split_rows': 'h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=1, max_iter=10000, random_state=42)}",,,,,accuracy,0.92,0.09797959,,,,,
31/12/2022,"KNeighborsClassifier(leaf_size=22, n_neighbors=1)","{'kBest__score_func': <function f_classif at 0x0000022E02EE1510>, 'kBest__k': 15, 'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 1, 'classifier__leaf_size': 22, 'classifier': KNeighborsClassifier(leaf_size=22, n_neighbors=1)}","['Pair_Mean_Power_Abs_Alpha_F3-F4', 'Single_Mean_Power_Abs_Beta1_P4', 'Single_Mean_Power_Abs_Beta1_P7', 'Single_Mean_Power_Abs_Beta1_P9', 'Single_Mean_Power_Abs_Beta1_TP8', 'Single_Mean_Power_Abs_Beta2_O2', 'Single_Mean_Power_Abs_Beta2_P10', 'Single_Mean_Power_Abs_Beta2_P6', 'Single_Mean_Power_Abs_Beta2_P8', 'Single_Mean_Power_Abs_Beta2_PO8', 'Single_Relative_Power_Norm_Delta_CP1', 'Single_Relative_Power_Norm_Delta_Cz', 'Single_Relative_Power_Norm_Delta_Fp2', 'Single_Relative_Power_Norm_Delta_P6', 'Single_Relative_Power_Norm_Delta_TP8']","{'rs': 42, 'X_version': 1, 'split_rows': 'h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'corr_drop': CorrelationDropper2(), 'classifier': KNeighborsClassifier(leaf_size=22, n_neighbors=1)}",,,,,accuracy,0.83,0.153622915,,,,,
31/12/2022,"SVC(C=0.4, gamma=1.5, kernel='linear', probability=True, random_state=42)","{'kBest__score_func': <function f_classif at 0x0000022E02EE1510>, 'kBest__k': 29, 'classifier__kernel': 'linear', 'classifier__gamma': 1.5, 'classifier__C': 0.4, 'classifier': SVC(C=0.4, gamma=1.5, kernel='linear', probability=True, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F3-F4', 'Ratio_Relative_Power_Norm_Delta Over Beta1_P6', 'Single_Mean_Power_Abs_Beta1_CP6', 'Single_Mean_Power_Abs_Beta1_P1', 'Single_Mean_Power_Abs_Beta1_P2', 'Single_Mean_Power_Abs_Beta1_P4', 'Single_Mean_Power_Abs_Beta1_P7', 'Single_Mean_Power_Abs_Beta1_P9', 'Single_Mean_Power_Abs_Beta1_PO3', 'Single_Mean_Power_Abs_Beta1_PO7', 'Single_Mean_Power_Abs_Beta1_TP8', 'Single_Mean_Power_Abs_Beta2_O2', 'Single_Mean_Power_Abs_Beta2_P10', 'Single_Mean_Power_Abs_Beta2_P6', 'Single_Mean_Power_Abs_Beta2_P8', 'Single_Mean_Power_Abs_Beta2_PO4', 'Single_Mean_Power_Abs_Beta2_PO8', 'Single_Mean_Power_Abs_Beta2_TP8', 'Single_Relative_Power_Norm_Delta_CP1', 'Single_Relative_Power_Norm_Delta_CP5', 'Single_Relative_Power_Norm_Delta_CP6', 'Single_Relative_Power_Norm_Delta_Cz', 'Single_Relative_Power_Norm_Delta_FC2', 'Single_Relative_Power_Norm_Delta_Fp2', 'Single_Relative_Power_Norm_Delta_Fpz', 'Single_Relative_Power_Norm_Delta_P10', 'Single_Relative_Power_Norm_Delta_P6', 'Single_Relative_Power_Norm_Delta_P8', 'Single_Relative_Power_Norm_Delta_TP8']","{'rs': 42, 'X_version': 1, 'split_rows': 'h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'corr_drop': CorrelationDropper2(), 'classifier': SVC(C=0.4, gamma=1.5, kernel='linear', probability=True, random_state=42)}",,,,,accuracy,0.92,0.09797959,,,,,
2023-01-08,"LogisticRegression(C=30, max_iter=10000, random_state=42)","{'kBest__score_func': <function f_classif at 0x0000023131D9D510>, 'kBest__k': 5, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Delta_P7-P8', 'Pair_Mean_Power_Abs_Theta_O1-O2', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_T7', 'Ratio_Relative_Power_Norm_Delta Over Beta2_P10']","{'rs': 42, 'X_version': 1, 'split_rows': 'h1', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}",0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112,accuracy,,,"[[11  7]
 [ 7 11]]",,,0.5,36.0
2023-01-08,"LogisticRegression(C=30, max_iter=10000, random_state=42)","{'kBest__score_func': <function f_classif at 0x00000245A55DD510>, 'kBest__k': 5, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Delta_P7-P8', 'Pair_Mean_Power_Abs_Theta_O1-O2', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_T7', 'Ratio_Relative_Power_Norm_Delta Over Beta2_P10']","{'rs': 42, 'X_version': 1, 'split_rows': 'h1h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}",0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112,accuracy,,,"[[11  7]
 [ 7 11]]",,,0.5,36.0
2023-01-08,"LogisticRegression(C=30, max_iter=10000, random_state=42)","{'kBest__score_func': <function f_classif at 0x00000245A55DD510>, 'kBest__k': 5, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F3-F4', 'Single_Mean_Power_Abs_Beta2_P10', 'Single_Mean_Power_Abs_Beta2_P8', 'Single_Mean_Power_Abs_Beta2_PO8', 'Single_Relative_Power_Norm_Delta_Fp2']","{'rs': 42, 'X_version': 1, 'split_rows': 'h1h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}",0.75,0.8125,0.8125,0.8125,accuracy,,,"[[ 5  3]
 [ 3 13]]",,,0.6666666666666666,24.0
2023-01-08,"LogisticRegression(C=30, max_iter=10000, random_state=42)","{'kBest__score_func': <function f_classif at 0x000001FDDE4C0F70>, 'kBest__k': 5, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Delta_P7-P8', 'Pair_Mean_Power_Abs_Theta_O1-O2', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_T7', 'Ratio_Relative_Power_Norm_Delta Over Beta2_P10']","{'rs': 42, 'X_version': 1, 'split_rows': 'h1h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}",0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112,accuracy,,,"[[11  7]
 [ 7 11]]",,,0.5,36.0
2023-01-08,"LogisticRegression(C=30, max_iter=10000, random_state=42)","{'kBest__score_func': <function f_classif at 0x00000285EC9BD510>, 'kBest__k': 5, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F3-F4', 'Single_Mean_Power_Abs_Beta2_P10', 'Single_Mean_Power_Abs_Beta2_P8', 'Single_Mean_Power_Abs_Beta2_PO8', 'Single_Relative_Power_Norm_Delta_Fp2']","{'rs': 42, 'X_version': 1, 'split_rows': 'h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}",0.75,0.8125,0.8125,0.8125,accuracy,,,"[[ 5  3]
 [ 3 13]]",,,0.6666666666666666,24.0
2023-01-09,"LogisticRegression(C=30, max_iter=10000, random_state=42)","{'kBest__score_func': <function f_classif at 0x00000274F7BDD510>, 'kBest__k': 5, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Single_Mean_Power_Abs_Delta_C3', 'Single_Mean_Power_Abs_Delta_CP1', 'Single_Mean_Power_Abs_Delta_P1', 'Single_Mean_Power_Abs_Delta_P3', 'Single_Mean_Power_Abs_Delta_P5']","{'rs': 42, 'X_version': 1, 'split_rows': 'h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}",0.6222222222222222,0.6785714285714286,0.7037037037037037,0.6909090909090909,accuracy,,,"[[ 9  9]
 [ 8 19]]",,,0.6,45.0
2023-01-09,"LogisticRegression(C=30, max_iter=10000, random_state=42)","{'kBest__score_func': <function f_classif at 0x000001C28CB0D510>, 'kBest__k': 5, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Delta_P3-P4']","{'rs': 42, 'X_version': 1, 'split_rows': 'normal', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}",0.573170731707317,0.6363636363636364,0.7924528301886793,0.7058823529411764,accuracy,,,"[[ 5 24]
 [11 42]]",,,0.6463414634146342,82.0
2023-01-09,"LogisticRegression(C=30, max_iter=10000, random_state=42)","{'kBest__score_func': <function f_classif at 0x0000027B9EF1D510>, 'kBest__k': 5, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Single_Mean_Power_Abs_Delta_C3', 'Single_Mean_Power_Abs_Delta_CP1', 'Single_Mean_Power_Abs_Delta_P1', 'Single_Mean_Power_Abs_Delta_P3', 'Single_Mean_Power_Abs_Delta_P5']","{'rs': 42, 'X_version': 1, 'split_rows': 'h1h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}",0.6222222222222222,0.6785714285714286,0.7037037037037037,0.6909090909090909,accuracy,,,"[[ 9  9]
 [ 8 19]]",,,0.6,45.0
2023-01-09,"LogisticRegression(C=30, max_iter=10000, random_state=42)","{'kBest__score_func': <function f_classif at 0x0000027B9EF1D510>, 'kBest__k': 5, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Single_Mean_Power_Abs_Delta_C3', 'Single_Mean_Power_Abs_Delta_CP1', 'Single_Mean_Power_Abs_Delta_P1', 'Single_Mean_Power_Abs_Delta_P3', 'Single_Mean_Power_Abs_Delta_P5']","{'rs': 42, 'X_version': 1, 'split_rows': 'h1h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}",0.6222222222222222,0.6785714285714286,0.7037037037037037,0.6909090909090909,accuracy,,,"[[ 9  9]
 [ 8 19]]",,,0.6,45.0
2023-01-09,"LogisticRegression(C=30, max_iter=10000, random_state=42)","{'kBest__score_func': <function f_classif at 0x000001AE5FE7D510>, 'kBest__k': 5, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Single_Mean_Power_Abs_Delta_C3', 'Single_Mean_Power_Abs_Delta_CP1', 'Single_Mean_Power_Abs_Delta_P1', 'Single_Mean_Power_Abs_Delta_P3', 'Single_Mean_Power_Abs_Delta_P5']","{'rs': 42, 'X_version': 1, 'split_rows': 'h1h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}",0.6222222222222222,0.6785714285714286,0.7037037037037037,0.6909090909090909,accuracy,,,"[[ 9  9]
 [ 8 19]]",,,0.6,45.0
2023-01-09,"LogisticRegression(C=30, max_iter=10000, random_state=42)","{'kBest__score_func': <function f_classif at 0x000001AE5FE7D510>, 'kBest__k': 5, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Single_Mean_Power_Abs_Delta_C3', 'Single_Mean_Power_Abs_Delta_CP1', 'Single_Mean_Power_Abs_Delta_P1', 'Single_Mean_Power_Abs_Delta_P3', 'Single_Mean_Power_Abs_Delta_P5']","{'rs': 42, 'X_version': 1, 'split_rows': 'h1h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}",0.6222222222222222,0.6785714285714286,0.7037037037037037,0.6909090909090909,accuracy,,,"[[ 9  9]
 [ 8 19]]",,,0.6,45.0
2023-01-09,"LogisticRegression(C=30, max_iter=10000, random_state=42)","{'kBest__score_func': <function f_classif at 0x0000023B68310F70>, 'kBest__k': 5, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Single_Mean_Power_Abs_Delta_C3', 'Single_Mean_Power_Abs_Delta_CP1', 'Single_Mean_Power_Abs_Delta_P1', 'Single_Mean_Power_Abs_Delta_P3', 'Single_Mean_Power_Abs_Delta_P5']","{'rs': 42, 'X_version': 1, 'split_rows': 'h1h7', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 80, 'n_jobs': 1, 'use_gamma_columns': True}",,,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}",0.6222222222222222,0.6785714285714286,0.7037037037037037,0.6909090909090909,accuracy,,,"[[ 9  9]
 [ 8 19]]",,,0.6,45.0
